05,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05,05
05,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05
05,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05
05,05,05,05,05,05,05,05,05,07,07,07,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,07,07,07,07,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,07,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,07,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,07,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,07,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,07,07,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,07,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,07,07,07,07,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,07,05,05,07,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,07,05,05,05,07,07,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,07,05,05,05,05,05,05
05,05,05,05,05,05,05,05,07,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05,05
05,05,05,05,05,05,05,05,07,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,07,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,07,07,05,05,05,05,05
05,05,05,05,05,05,05,05,05,07,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05
05,05,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,07,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,07,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,07,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,07,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,01,00,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,03,02,05
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,04,04,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05

